id,transport_type,name,lat,lon,operator,network,route_ref,shelter,bench,wheelchair,tactile_paving,covered,lit,departures_board,capacity,fee,payment,level,line,railway,amenity,rental,elevator,escalator,steps,entrance,accessibility_score,accessibility_level,accessibility_factors
"bus_('node', 2163843229)",bus,Teatro da Vilarinha,41.173626,-8.6735125,STCP;Maré de Matosinhos,,,yes,yes,,,,,timetable,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 2163845025)",bus,Parque da Cidade,41.1718008,-8.6776377,STCP;Maré de Matosinhos,Andante,,yes,yes,,,,,timetable,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 2163857752)",bus,Azenha de Cima,41.1771439,-8.6606875,STCP,Andante,,yes,yes,limited,no,,yes,,,,,,,,,,,,,,83,Boa,parcialmente acessível para cadeirantes; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 2169328714)",bus,Via Norte,41.180626,-8.6222717,STCP,Andante,,yes,yes,,,,,,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 2169334915)",bus,Via Norte,41.1803686,-8.6220987,STCP,Andante,,yes,yes,,,,,,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 2169348070)",bus,Monte dos Burgos,41.1797333,-8.6286384,STCP,Andante,,yes,yes,,,,,,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 2169367942)",bus,Congostas,41.1801815,-8.633988,STCP,Andante,,yes,yes,,,,,,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 2169382644)",bus,Bairro Santo Eugénio,41.1814826,-8.6363658,STCP,Andante,,yes,yes,,,,,,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 2169387501)",bus,Quartel Militar,41.1824858,-8.6381817,STCP,Andante,,yes,,,,,,,,,,,,,,,,,,,65,Regular,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2169445623)",bus,Alto do Viso,41.184245,-8.6413407,STCP,Andante,,yes,no,,,,,,,,,,,,,,,,,,65,Regular,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2169451179)",bus,Rua do Senhor,41.1832993,-8.6452279,STCP,Andante,,yes,yes,,,,,,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 2169454249)",bus,Circunvalação,41.1831499,-8.6464731,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2169462557)",bus,Senhora da Penha,41.1809465,-8.6495576,STCP,Andante,,yes,yes,,,,,,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 2171891229)",bus,Brito Capelo,41.1818264,-8.6901231,STCP,Andante,,no,no,,no,,yes,,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2171891232)",bus,Brito Capelo,41.1817043,-8.6902793,STCP,Andante,,yes,yes,,,,,,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 2171917069)",bus,Brito Capelo,41.1823077,-8.6904086,STCP,Andante,,yes,yes,,,,,yes,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 2171922094)",bus,Brito Capelo,41.1838769,-8.6915191,Metro do Porto,,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2171969505)",bus,Igreja de Leça,41.1931149,-8.6975056,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2171973350)",bus,Igreja de Leça,41.1932325,-8.6982318,Maré de Matosinhos,Andante,,yes,yes,,,,,no,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 2171985751)",bus,Igreja Leça (H. Delgado),41.19357,-8.6979401,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2171991960)",bus,Igreja Leça (H. Delgado),41.1938697,-8.6981451,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2171999872)",bus,Humberto Cruz,41.1986621,-8.6994931,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2171999873)",bus,Humberto Cruz,41.1988608,-8.6991002,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2172008085)",bus,Centro Saúde Leça,41.1993119,-8.6968377,STCP,Andante,,no,no,,no,,,,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2172008086)",bus,Centro de Saúde de Leça da Palmeira,41.1998245,-8.6965723,STCP,Andante,,yes,yes,,,,,,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 2172008087)",bus,Centro Saúde Leça,41.1984552,-8.6969651,Maré de Matosinhos,Andante,,yes,yes,,,,,no,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 2172036932)",bus,Francisco Maia,41.2035369,-8.6927672,,,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2172083924)",bus,Amorosa,41.2021756,-8.6967009,STCP,Andante,,yes,yes,,no,,yes,,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 2172083926)",bus,Amorosa,41.2021524,-8.6968109,STCP,Andante,,no,no,,no,,yes,,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2175560244)",bus,Azenha de Cima,41.1801849,-8.6606317,STCP,Andante,,yes,yes,,,,,yes,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 2175560247)",bus,Azenha de Cima,41.1799154,-8.660165,STCP,Andante,,no,no,,,,,,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2175568036)",bus,Hospital Pedro Hispano,41.1806738,-8.6637578,STCP,Andante,,yes,yes,,,,,yes,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 2175583123)",bus,Quinta Seca,41.1806341,-8.6665044,STCP,Andante,,yes,yes,yes,,,yes,,,,,,,,,,,,,,98,Excelente,totalmente acessível para cadeirantes; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 2175590527)",bus,Quinta Seca,41.1805332,-8.6688733,STCP,Andante,,yes,yes,,,,,timetable,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 2175595265)",bus,Parque de Real,41.1790423,-8.6726239,STCP,Andante,,yes,yes,,,,,timetable,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 2175605199)",bus,Escola Secundária Gonçalo Zarco,41.1791453,-8.6764085,STCP,Andante,,yes,,,,,,,,,,,,,,,,,,,65,Regular,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2175619170)",bus,Dom Nuno Álvares Pereira,41.1789878,-8.6795453,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2175623353)",bus,Dom Nuno Álvares Pereira,41.1791956,-8.6795317,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2175626851)",bus,Escola Secundária Gonçalo Zarco,41.1793532,-8.6768363,STCP,Andante,,yes,,,,,,,,,,,,,,,,,,,65,Regular,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2175633659)",bus,Parque de Real (Cruz de Pau),41.1797691,-8.6730517,Maré de Matosinhos,Andante,,no,no,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2175633660)",bus,Parque de Real (Cruz de Pau),41.1799356,-8.6728425,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2178407626)",bus,Quinta de Santiago,41.1911765,-8.6927673,STCP,Andante,,yes,,,,,,,,,,,,,,,,,,,65,Regular,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2178412822)",bus,Cais 6,41.1935374,-8.6888842,STCP,Andante,,yes,yes,,,,,,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 2178425540)",bus,Quinta da Conceição,41.1948907,-8.6864947,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2178430581)",bus,Quinta da Conceição,41.1951247,-8.6866151,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2178443418)",bus,Rotunda da Exponor,41.2009633,-8.6930001,STCP,Andante,,no,yes,,,,,,,,,,,,,,,,,,43,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 2178444370)",bus,Exponor,41.1981323,-8.6918389,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2178446379)",bus,Associação Empresarial de Portugal,41.1955788,-8.6904104,STCP,Andante,,yes,,,,,,,,,,,,,,,,,,,65,Regular,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2178447919)",bus,Cais 6,41.1937734,-8.6891364,STCP,Andante,,yes,yes,,,,yes,,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 2178448600)",bus,Quinta de Santiago,41.1916481,-8.6923497,STCP,Andante,,yes,,,,,,,,,,,,,,,,,,,65,Regular,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2178450313)",bus,Ponte Móvel,41.1899546,-8.6957937,STCP,Andante,,no,yes,,,,,,,,,,,,,,,,,,43,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 2178452761)",bus,Fonte Vila,41.1885225,-8.6976055,STCP,Andante,,yes,yes,,,,,,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
