lat,lon,school,hospital,clinic,pharmacy,supermarket,bakery,cafe,restaurant,park,transport,school_pct,hospital_pct,clinic_pct,pharmacy_pct,supermarket_pct,bakery_pct,cafe_pct,restaurant_pct,park_pct,transport_pct,accessibility_score
41.202097945813335,-8.672076032425101,2,0,1,1,1,0,2,0,4,88,58.33866837387964,45.49455825864276,69.71830985915493,62.788092189500645,37.32394366197183,27.26472471190781,44.97439180537772,11.45966709346991,44.50224071702945,71.63892445582587,47.350352112676056
41.20209454360657,-8.67088336260486,4,0,1,1,1,0,2,0,4,100,73.70358514724713,45.49455825864276,69.71830985915493,62.788092189500645,37.32394366197183,27.26472471190781,44.97439180537772,11.45966709346991,44.50224071702945,79.24135723431498,49.64708706786172
41.2020911290487,-8.669690692989416,5,0,1,1,1,0,2,0,4,110,80.03361075544174,45.49455825864276,69.71830985915493,62.788092189500645,37.32394366197183,27.26472471190781,44.97439180537772,11.45966709346991,44.50224071702945,84.45102432778489,50.801056338028175
41.20208770213973,-8.668498023579511,5,0,1,1,1,0,2,0,4,120,80.03361075544174,45.49455825864276,69.71830985915493,62.788092189500645,37.32394366197183,27.26472471190781,44.97439180537772,11.45966709346991,44.50224071702945,87.86811779769526,51.14276568501921
41.20208426287966,-8.667305354375891,5,0,1,1,1,0,2,0,4,128,80.03361075544174,45.49455825864276,69.71830985915493,62.788092189500645,37.32394366197183,27.26472471190781,44.97439180537772,11.45966709346991,44.50224071702945,90.02880921895007,51.35883482714469
41.2020808112685,-8.666112685379291,6,0,1,1,1,0,3,1,4,138,85.59539052496798,45.49455825864276,69.71830985915493,62.788092189500645,37.32394366197183,27.26472471190781,57.56241997439181,32.88252240717029,44.50224071702945,92.39756722151088,55.55297695262484
41.202077347306265,-8.66492001659046,6,0,1,1,1,0,3,1,4,130,85.59539052496798,45.49455825864276,69.71830985915493,62.788092189500645,37.32394366197183,27.26472471190781,57.56241997439181,32.88252240717029,44.50224071702945,90.64500640204865,55.37772087067863
41.20207387099296,-8.663727348010134,5,0,1,1,1,0,3,1,5,140,80.03361075544174,45.49455825864276,69.71830985915493,62.788092189500645,37.32394366197183,27.26472471190781,57.56241997439181,32.88252240717029,48.127400768245835,92.74967989756722,55.39452624839949
41.202070382328586,-8.662534679639059,5,0,1,1,1,0,3,1,5,132,80.03361075544174,45.49455825864276,69.71830985915493,62.788092189500645,37.32394366197183,27.26472471190781,57.56241997439181,32.88252240717029,48.127400768245835,91.21318822023048,55.24087708066581
41.20206688131315,-8.661342011477975,4,0,1,1,1,0,2,1,5,132,73.70358514724713,45.49455825864276,69.71830985915493,62.788092189500645,37.32394366197183,27.26472471190781,44.97439180537772,32.88252240717029,48.127400768245835,91.21318822023048,53.34907170294495
41.20206336794666,-8.660149343527628,4,0,1,1,1,0,2,1,5,124,73.70358514724713,45.49455825864276,69.71830985915493,62.788092189500645,37.32394366197183,27.26472471190781,44.97439180537772,32.88252240717029,48.127400768245835,89.03649167733676,53.13140204865557
41.202059842229104,-8.658956675788756,4,0,1,1,1,0,2,1,5,128,73.70358514724713,45.49455825864276,69.71830985915493,62.788092189500645,37.32394366197183,27.26472471190781,44.97439180537772,32.88252240717029,48.127400768245835,90.02880921895007,53.2306338028169
41.20205630416051,-8.657764008262102,4,0,1,1,1,0,2,1,5,114,73.70358514724713,45.49455825864276,69.71830985915493,62.788092189500645,37.32394366197183,27.26472471190781,44.97439180537772,32.88252240717029,48.127400768245835,85.9314980793854,52.82090268886044
41.20205275374089,-8.65657134094841,7,0,1,0,0,0,1,1,6,96,90.10883482714469,45.49455825864276,69.71830985915493,23.983674775928296,14.18854033290653,27.26472471190781,31.13796414852753,32.88252240717029,50.776248399487834,77.0326504481434,46.258802816901415
41.20204919097022,-8.65537867384842,4,0,0,0,1,0,1,1,3,86,73.70358514724713,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,31.13796414852753,32.88252240717029,39.7247119078105,69.9583866837388,41.30681818181819
41.20204561584854,-8.654186006962874,5,0,0,0,1,0,1,1,7,74,80.03361075544174,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,31.13796414852753,32.88252240717029,52.77688860435339,59.042893725992315,42.153489116517285
41.20204202837583,-8.652993340292516,4,0,0,0,1,0,2,1,10,68,73.70358514724713,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,44.97439180537772,32.88252240717029,56.538092189500645,52.864916773367476,42.66245198463509
41.20203842855212,-8.651800673838084,4,0,0,1,2,0,2,1,12,88,73.70358514724713,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,27.26472471190781,44.97439180537772,32.88252240717029,59.65909090909091,71.63892445582587,50.5313700384123
41.202034816377406,-8.650608007600326,5,0,0,1,3,1,2,4,18,100,80.03361075544174,45.49455825864276,31.594110115236873,62.788092189500645,70.04641485275287,64.7887323943662,44.97439180537772,63.956466069142124,65.893085787452,79.24135723431498,60.881081946222785
41.20203119185168,-8.64941534157998,5,0,0,1,3,1,2,4,22,100,80.03361075544174,45.49455825864276,31.594110115236873,62.788092189500645,70.04641485275287,64.7887323943662,44.97439180537772,63.956466069142124,70.00640204865557,79.24135723431498,61.292413572343136
41.202027554974975,-8.648222675777788,5,0,0,1,3,1,1,3,25,96,80.03361075544174,45.49455825864276,31.594110115236873,62.788092189500645,70.04641485275287,64.7887323943662,31.13796414852753,57.10627400768246,71.83098591549296,77.0326504481434,59.18533930857875
41.20202390574727,-8.647030010194493,5,0,0,1,3,1,2,3,35,102,80.03361075544174,45.49455825864276,31.594110115236873,62.788092189500645,70.04641485275287,64.7887323943662,44.97439180537772,57.10627400768246,76.4404609475032,80.40973111395647,61.36763764404609
41.202020244168594,-8.64583734483084,6,0,0,1,3,1,3,3,49,96,85.59539052496798,45.49455825864276,31.594110115236873,62.788092189500645,70.04641485275287,64.7887323943662,57.56241997439181,57.10627400768246,81.25800256081946,77.0326504481434,63.32666453265044
41.20201657023893,-8.644644679687566,6,0,0,1,3,2,3,3,52,98,85.59539052496798,45.49455825864276,31.594110115236873,62.788092189500645,70.04641485275287,80.60979513444302,57.56241997439181,57.10627400768246,82.58642765685019,78.18501920614597,65.15685019206146
41.20201288395832,-8.643452014765417,6,0,0,1,4,2,3,3,58,102,85.59539052496798,45.49455825864276,31.594110115236873,62.788092189500645,79.44142125480154,80.60979513444302,57.56241997439181,57.10627400768246,84.69910371318822,80.40973111395647,66.53008962868117
41.202009185326745,-8.642259350065132,6,0,0,1,5,2,3,3,58,105,85.59539052496798,45.49455825864276,31.594110115236873,62.788092189500645,85.72343149807938,80.60979513444302,57.56241997439181,57.10627400768246,84.69910371318822,81.94622279129321,67.31193982074264
41.202005474344205,-8.641066685587456,6,0,0,1,5,2,3,3,58,106,85.59539052496798,45.49455825864276,31.594110115236873,62.788092189500645,85.72343149807938,80.60979513444302,57.56241997439181,57.10627400768246,84.69910371318822,82.44238156209988,67.3615556978233
41.202001751010734,-8.639874021333126,6,0,0,1,4,2,3,3,60,92,85.59539052496798,45.49455825864276,31.594110115236873,62.788092189500645,79.44142125480154,80.60979513444302,57.56241997439181,57.10627400768246,85.28329065300896,74.3197823303457,65.97951344430217
41.20199801532631,-8.638681357302891,6,0,0,1,4,2,3,3,58,92,85.59539052496798,45.49455825864276,31.594110115236873,62.788092189500645,79.44142125480154,80.60979513444302,57.56241997439181,57.10627400768246,84.69910371318822,74.3197823303457,65.9210947503201
41.20199426729096,-8.63748869349749,4,0,0,1,4,2,3,4,55,96,73.70358514724713,45.49455825864276,31.594110115236873,62.788092189500645,79.44142125480154,80.60979513444302,57.56241997439181,63.956466069142124,83.61875800256082,77.0326504481434,65.580185659411
41.20199050690468,-8.636296029917663,3,0,0,1,3,2,3,4,54,87,67.78969270166453,45.49455825864276,31.594110115236873,62.788092189500645,70.04641485275287,80.60979513444302,57.56241997439181,63.956466069142124,83.27464788732394,70.89468629961587,63.401088348271436
41.20198673416748,-8.635103366564154,3,0,0,1,3,2,3,4,55,87,67.78969270166453,45.49455825864276,31.594110115236873,62.788092189500645,70.04641485275287,80.60979513444302,57.56241997439181,63.956466069142124,83.61875800256082,70.89468629961587,63.43549935979513
41.201982949079365,-8.633910703437707,3,0,0,1,3,2,2,4,54,71,67.78969270166453,45.49455825864276,31.594110115236873,62.788092189500645,70.04641485275287,80.60979513444302,44.97439180537772,63.956466069142124,83.27464788732394,55.921895006402046,60.64500640204865
41.20197915164034,-8.632718040539059,2,0,0,0,3,2,1,3,49,71,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,70.04641485275287,80.60979513444302,31.13796414852753,57.10627400768246,81.25800256081946,55.921895006402046,53.54913572343149
41.20197534185043,-8.631525377868957,2,0,0,0,2,0,1,1,42,63,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,55.313700384122924,27.26472471190781,31.13796414852753,32.88252240717029,78.84122919334186,48.05537772087068,43.29065300896287
41.20197151970962,-8.63033271542814,2,0,0,0,3,0,1,1,34,67,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,70.04641485275287,27.26472471190781,31.13796414852753,32.88252240717029,75.96830985915493,51.84058898847631,44.85515364916775
41.20196768521792,-8.629140053217354,1,0,0,0,2,0,1,0,22,65,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,55.313700384122924,27.26472471190781,31.13796414852753,11.45966709346991,70.00640204865557,49.9359795134443,38.64836747759283
41.20196383837534,-8.627947391237337,1,0,0,0,2,0,0,0,9,63,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,55.313700384122924,27.26472471190781,12.71606914212548,11.45966709346991,55.17765685019206,48.05537772087068,35.135243277848915
41.20195997918189,-8.626754729488832,0,0,0,0,2,0,0,0,6,67,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,55.313700384122924,27.26472471190781,12.71606914212548,11.45966709346991,50.776248399487834,51.84058898847631,32.50880281690141
41.20195610763757,-8.62556206797258,0,0,0,0,2,0,0,1,6,65,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,55.313700384122924,27.26472471190781,12.71606914212548,32.88252240717029,50.776248399487834,49.9359795134443,34.460627400768246
41.2019522237424,-8.624369406689326,0,0,0,0,1,0,0,2,9,49,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,12.71606914212548,48.015364916773365,55.17765685019206,34.08290653008963,33.0297695262484
41.201948327496375,-8.62317674563981,0,0,0,0,1,0,0,2,9,42,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,12.71606914212548,48.015364916773365,55.17765685019206,26.44846350832266,32.26632522407171
41.2019444188995,-8.621984084824774,0,0,0,0,1,0,0,2,10,45,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,12.71606914212548,48.015364916773365,56.538092189500645,29.545454545454547,32.712067861715745
41.2019404979518,-8.620791424244961,0,0,0,0,1,0,0,2,9,54,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,12.71606914212548,48.015364916773365,55.17765685019206,39.62067861715749,33.583546734955185
41.20193656465326,-8.619598763901115,0,0,0,0,1,0,1,2,12,50,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,31.13796414852753,48.015364916773365,59.65909090909091,35.2112676056338,35.432938540332906
41.20193261900389,-8.618406103793973,0,0,2,0,2,0,2,1,16,61,14.644686299615877,45.49455825864276,80.01760563380282,23.983674775928296,55.313700384122924,27.26472471190781,44.97439180537772,32.88252240717029,63.9404609475032,46.054737516005126,43.457106274007685
41.201928661003706,-8.61721344392428,0,0,2,0,3,0,2,2,19,73,14.644686299615877,45.49455825864276,80.01760563380282,23.983674775928296,70.04641485275287,27.26472471190781,44.97439180537772,48.015364916773365,67.09346991037131,57.90653008962868,47.944142125480155
41.20192469065272,-8.616020784292779,0,0,2,0,3,0,2,1,20,75,14.644686299615877,45.49455825864276,80.01760563380282,23.983674775928296,70.04641485275287,27.26472471190781,44.97439180537772,32.88252240717029,68.31786171574905,60.18725992317542,46.78137003841229
41.20192070795093,-8.61482812490021,0,0,2,1,4,0,2,1,19,75,14.644686299615877,45.49455825864276,80.01760563380282,62.788092189500645,79.44142125480154,27.26472471190781,44.97439180537772,32.88252240717029,67.09346991037131,60.18725992317542,51.47887323943662
41.20191671289834,-8.613635465747318,0,0,2,1,4,0,2,1,19,80,14.644686299615877,45.49455825864276,80.01760563380282,62.788092189500645,79.44142125480154,27.26472471190781,44.97439180537772,32.88252240717029,67.09346991037131,64.90076824583866,51.95022407170295
41.20191270549496,-8.61244280683484,2,0,2,1,4,0,2,1,15,86,58.33866837387964,45.49455825864276,80.01760563380282,62.788092189500645,79.44142125480154,27.26472471190781,44.97439180537772,32.88252240717029,63.02016645326505,69.9583866837388,56.418053777208705
41.2019086857408,-8.611250148163522,3,0,2,1,3,0,2,1,14,80,67.78969270166453,45.49455825864276,80.01760563380282,62.788092189500645,70.04641485275287,27.26472471190781,44.97439180537772,32.88252240717029,62.147887323943664,64.90076824583866,55.83066581306018
41.20190465363586,-8.610057489734107,4,0,2,1,3,0,2,1,11,77,73.70358514724713,45.49455825864276,80.01760563380282,62.788092189500645,70.04641485275287,27.26472471190781,44.97439180537772,32.88252240717029,57.946542893726,62.259923175416134,55.73783610755443
41.20190060918017,-8.608864831547333,4,0,2,1,3,0,2,1,10,77,73.70358514724713,45.49455825864276,80.01760563380282,62.788092189500645,70.04641485275287,27.26472471190781,44.97439180537772,32.88252240717029,56.538092189500645,62.259923175416134,55.596991037131886
41.20189655237371,-8.607672173603946,4,0,2,1,2,0,2,1,10,82,73.70358514724713,45.49455825864276,80.01760563380282,62.788092189500645,55.313700384122924,27.26472471190781,44.97439180537772,32.88252240717029,56.538092189500645,66.72535211267606,54.57026248399488
41.20189248321651,-8.606479515904685,5,0,2,1,2,0,2,1,3,73,80.03361075544174,45.49455825864276,80.01760563380282,62.788092189500645,55.313700384122924,27.26472471190781,44.97439180537772,32.88252240717029,39.7247119078105,57.90653008962868,52.64004481434059
41.20188840170855,-8.605286858450294,5,0,2,1,2,0,1,1,3,83,80.03361075544174,45.49455825864276,80.01760563380282,62.788092189500645,55.313700384122924,27.26472471190781,31.13796414852753,32.88252240717029,39.7247119078105,67.53361075544174,52.21911011523688
41.20188430784986,-8.604094201241514,5,0,2,1,1,0,2,3,2,82,80.03361075544174,45.49455825864276,80.01760563380282,62.788092189500645,37.32394366197183,27.26472471190781,44.97439180537772,57.10627400768246,34.17093469910371,66.72535211267606,53.58994878361076
41.20188020164043,-8.602901544279087,3,0,0,1,1,0,2,3,2,81,67.78969270166453,45.49455825864276,31.594110115236873,62.788092189500645,37.32394366197183,27.26472471190781,44.97439180537772,57.10627400768246,34.17093469910371,65.85307298335468,47.43597951344431
41.201876083080286,-8.601708887563756,4,0,0,1,1,0,1,2,2,72,73.70358514724713,45.49455825864276,31.594110115236873,62.788092189500645,37.32394366197183,27.26472471190781,31.13796414852753,48.015364916773365,34.17093469910371,56.92221510883483,44.841549295774655
41.20311592563143,-8.716201061452995,0,0,0,0,1,0,2,4,0,8,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,44.97439180537772,63.956466069142124,9.290973111395646,1.7685659411011523,30.02960947503201
41.20311298032685,-8.71500836822302,0,0,0,0,1,0,2,6,0,8,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,44.97439180537772,72.08706786171575,9.290973111395646,1.7685659411011523,30.84266965428937
41.20311002267057,-8.713815675170391,0,0,0,0,1,0,2,7,0,10,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,44.97439180537772,74.71991037131882,9.290973111395646,2.600832266325224,31.18918053777208
